x,y,z
2.431147575,-0.056813683,-0.280020714
2.420824051,-0.053946517,-0.257263184
2.412242174,-0.053556647,-0.278317839
2.401650429,-0.052667305,-0.260155976
2.39273119,-0.054017331,-0.272970915
2.382300377,-0.051294491,-0.281021297
2.373796701,-0.052583098,-0.257023811
2.360803843,-0.053217776,-0.278533638
2.3494699,-0.053155523,-0.269896388
2.339428663,-0.054476045,-0.249359593
2.327587366,-0.052930657,-0.281332165
2.321166754,-0.054685291,-0.252557367
2.307507277,-0.051296085,-0.27279371
2.297736645,-0.052642137,-0.275680482
2.286734581,-0.054591134,-0.262107939
2.271577835,-0.051997978,-0.280481339
2.263319969,-0.05408898,-0.268776
2.253119707,-0.055641606,-0.249039531
2.241286039,-0.054370839,-0.268673837
2.234972239,-0.055468835,-0.257728904
2.227890253,-0.058120497,-0.272897661
2.218535662,-0.056964908,-0.265563726
2.210969687,-0.058871195,-0.253756583
2.198390722,-0.058881517,-0.274704546
2.188410521,-0.053904843,-0.265457392
2.179930687,-0.055805188,-0.243916228
2.171046495,-0.054657239,-0.257163048
2.161208153,-0.054908723,-0.254753798
2.149941921,-0.053719297,-0.267502993
2.138819695,-0.052195191,-0.275073707
2.130865097,-0.0494215,-0.249889582
2.121045113,-0.052437723,-0.265877008
2.112994194,-0.053592689,-0.267791033
2.10572648,-0.051023658,-0.249887347
2.094779491,-0.049757134,-0.262757123
2.086830616,-0.052672017,-0.254512548
2.075701952,-0.049161628,-0.253721505
2.066747904,-0.05005626,-0.262904674
2.059854031,-0.048706152,-0.252162933
2.04902339,-0.048456024,-0.269675076
2.043023109,-0.048405908,-0.261164725
2.038577318,-0.042022411,-0.240900293
2.028710604,-0.04410037,-0.259335786
2.021728754,-0.044622846,-0.258518457
2.011117697,-0.041673049,-0.264028072
2.000289679,-0.044351451,-0.266336799
1.991229653,-0.043819029,-0.252979934
1.980036378,-0.041316036,-0.263851404
1.967481256,-0.038611162,-0.260274649
1.958724499,-0.038666282,-0.239769846
1.946863651,-0.037329931,-0.263198614
1.936344147,-0.034320407,-0.25755322
1.930254817,-0.035030395,-0.245596811
1.920473576,-0.035337072,-0.271798551
1.915835261,-0.037949204,-0.242824316
1.908020377,-0.038389787,-0.258395106
1.898242831,-0.036372826,-0.256063879
1.888542891,-0.037602145,-0.235749513
1.877435803,-0.038351871,-0.255406439
1.867516279,-0.032556124,-0.239568755
1.853094339,-0.032055948,-0.254582554
1.842291117,-0.03678932,-0.266232342
1.835038662,-0.032826845,-0.245391876
1.824931383,-0.031988613,-0.25657934
1.817590714,-0.029556034,-0.249965087
1.808786392,-0.026652247,-0.235443413
1.797193766,-0.028573981,-0.254461288
1.789051294,-0.028905271,-0.24774912
1.777993321,-0.027153503,-0.253863156
1.766906142,-0.0259922,-0.257001221
1.757308364,-0.026973581,-0.240657806
1.745890141,-0.030288907,-0.251749456
1.736746311,-0.031269141,-0.251431942
1.72930634,-0.035445016,-0.23625502
1.718147874,-0.031439636,-0.260513783
1.709768534,-0.029485218,-0.252184749
1.70369494,-0.029454701,-0.245547548
1.695741057,-0.028048858,-0.254428625
1.688140512,-0.027955983,-0.242264017
1.681634903,-0.029009629,-0.256837428
1.677127361,-0.025591187,-0.246953517
1.67183876,-0.027774047,-0.231415972
1.665269136,-0.030411197,-0.248144209
1.661383033,-0.031020142,-0.232299849
1.653833985,-0.030020045,-0.251515746
1.64359498,-0.028571494,-0.253064454
1.631343365,-0.029053465,-0.234615013
1.605080009,-0.027251463,-0.251122415
1.571817279,-0.024997005,-0.242601246
1.534502864,-0.026096497,-0.222151205
1.491834402,-0.030007824,-0.241083145
1.463521123,-0.028284892,-0.24049826
1.449211717,-0.027639698,-0.228417143
1.439577222,-0.02731739,-0.252483904
1.440045476,-0.024057508,-0.231705382
1.440624952,-0.023894105,-0.242854044
1.444048405,-0.023664495,-0.24731043
1.448921084,-0.022986528,-0.219416127
1.451368213,-0.024094863,-0.24258326
1.455169678,-0.023775008,-0.232326791
1.45730257,-0.025893945,-0.241437256
1.459516644,-0.026883008,-0.250071406
1.461362123,-0.024322299,-0.229154557
1.460759163,-0.023253921,-0.24585098
1.461371779,-0.025585547,-0.243713543
1.462488532,-0.026097283,-0.225414827
1.462754965,-0.023675222,-0.238465384
1.461716056,-0.023699312,-0.229460686
1.462106824,-0.022801634,-0.247397274
1.46113646,-0.022259664,-0.249183878
1.459789753,-0.024238992,-0.234412849
1.460463047,-0.02447319,-0.250195652
1.459986806,-0.024753606,-0.242861331
1.459821463,-0.025425134,-0.228170678
1.460726023,-0.024745915,-0.253732532
1.461685896,-0.026823053,-0.240422025
1.460655689,-0.025142096,-0.245512441
1.461487174,-0.026139101,-0.2539258
1.461022258,-0.025210124,-0.229142547
1.46174252,-0.024570657,-0.246182606
1.462539077,-0.024203869,-0.249175414
1.462531209,-0.021908764,-0.226633713
1.461892605,-0.021890061,-0.245189041
1.46181643,-0.022809947,-0.242116854
1.460791469,-0.023827652,-0.232513949
1.458022475,-0.02458206,-0.25515908
1.459629416,-0.024066584,-0.235764697
1.46002996,-0.02410176,-0.247728422
1.459530115,-0.02490533,-0.233471319
1.460085511,-0.025118684,-0.2195317
1.459434152,-0.023000507,-0.240259409
1.458893776,-0.027313456,-0.231952414
1.459735155,-0.026993304,-0.239104137
1.460071564,-0.024000695,-0.250418544
1.460695744,-0.026048535,-0.243407443
1.461861491,-0.025364945,-0.251223445
1.461720228,-0.024189712,-0.236457527
1.460915208,-0.024619635,-0.220259532
1.460324407,-0.025557971,-0.245160028
1.460235,-0.02412425,-0.247131869
1.460504174,-0.024057698,-0.235865995
1.459749579,-0.023573795,-0.250873208
1.460955858,-0.02648895,-0.222378939
1.460763574,-0.028081033,-0.25292182
1.460336089,-0.028479982,-0.237581044
1.460714698,-0.029070986,-0.228790402
1.46093297,-0.028688172,-0.245126009
1.461472154,-0.029020986,-0.230216876
1.462137818,-0.028480191,-0.247886479
1.462227106,-0.0271747,-0.246042028
1.462486863,-0.027482938,-0.225596249
1.462351322,-0.026496314,-0.248640761
1.463083386,-0.025770975,-0.24714376
1.462436438,-0.025985861,-0.230296642
1.461875439,-0.02611912,-0.246036649
1.462124944,-0.027112963,-0.252556115
1.461580992,-0.027230838,-0.22805953
1.460750103,-0.028264662,-0.246350855
1.462506652,-0.027496628,-0.228573412
1.461753607,-0.030048659,-0.245712742
1.460127473,-0.026139708,-0.239484966
1.460261464,-0.027458379,-0.220427036
1.4604038,-0.024931869,-0.249430045
1.461022139,-0.021654926,-0.244829327
1.460433841,-0.019604532,-0.233500287
1.461099505,-0.017618699,-0.244898841
1.460489273,-0.019023558,-0.229169607
1.464972138,-0.01818604,-0.247961983
1.467524886,-0.020274123,-0.232817575
1.466407776,-0.0220256,-0.219543412
1.464752674,-0.01988823,-0.241664216
1.460227013,-0.024566513,-0.228936255
1.455711722,-0.024447178,-0.22967875
1.450994372,-0.022761818,-0.238623217
1.448913217,-0.021360023,-0.237945318
1.445113182,-0.021128945,-0.253420651
1.442339182,-0.022780269,-0.243629411
1.439331412,-0.02506372,-0.22345984
1.437613249,-0.025269097,-0.248684064
1.435809731,-0.024154551,-0.245229512
1.43568337,-0.022288334,-0.230891332
1.435786963,-0.023197556,-0.252716064
1.436392546,-0.024214098,-0.228093877
1.436617494,-0.020779889,-0.250849307
1.437348008,-0.021226762,-0.238810509
1.436393499,-0.022565082,-0.229414135
1.436258912,-0.022563735,-0.241982013
1.437861919,-0.023129929,-0.252398759
1.437712789,-0.022840472,-0.227619782
1.436836243,-0.021618467,-0.253825247
1.438416243,-0.023033476,-0.222205356
1.43696785,-0.02236452,-0.245865554
1.43593359,-0.021766525,-0.244535089
1.436634779,-0.022367388,-0.224583298
1.435433269,-0.021925066,-0.247113705
1.435844302,-0.023079848,-0.220415235
1.4374789,-0.024913179,-0.249210373
1.436389685,-0.023448177,-0.252429485
1.435784817,-0.023521289,-0.233340725
1.43669045,-0.023565831,-0.243237942
1.436826825,-0.021003122,-0.240519628
1.436951399,-0.021891173,-0.226899564
1.437670231,-0.021197431,-0.23949866
1.437641621,-0.019116893,-0.230743572
1.436685801,-0.018228861,-0.250203907
