x,y,z
1.837988377,0.125077873,-0.24351567
1.844634891,0.127337471,-0.279880375
1.852489948,0.128450871,-0.252929509
1.861099243,0.12593016,-0.285034001
1.868482471,0.127036452,-0.277047098
1.875179887,0.127816558,-0.257853389
1.884742379,0.126625344,-0.273025364
1.891804457,0.127148136,-0.260172576
1.900972128,0.12791124,-0.266931176
1.906605124,0.128085405,-0.277233899
1.90988028,0.128707483,-0.263282061
1.915495753,0.127692312,-0.275160074
1.920476437,0.127840817,-0.276906788
1.925272822,0.127356902,-0.25053668
1.933865309,0.127275676,-0.279413223
1.944836497,0.129719257,-0.281991839
1.957504392,0.131722853,-0.255784929
1.974483371,0.133791551,-0.279794514
1.985394835,0.132095605,-0.267343283
1.9977175,0.133334264,-0.283545673
2.012528658,0.134657338,-0.277483702
2.021444082,0.135953143,-0.248350352
2.03679657,0.137906551,-0.28329885
2.046673536,0.138692483,-0.269940615
2.056082964,0.137384742,-0.26701355
2.060992479,0.137479588,-0.283454835
2.062437296,0.140854582,-0.263292313
2.066267967,0.137626022,-0.279376775
2.068766594,0.139363155,-0.277569413
2.072361708,0.139087379,-0.244503602
2.080674887,0.137519538,-0.277905762
2.087537766,0.13793458,-0.281934679
2.094941616,0.138578564,-0.262787938
2.105521917,0.138786972,-0.289609194
2.112648726,0.140092015,-0.262945294
2.124190807,0.141822875,-0.298783183
2.131004095,0.140893325,-0.293949187
2.133657694,0.142336398,-0.271554053
2.135706425,0.14503631,-0.292093486
2.137667894,0.144480839,-0.272877067
2.140471697,0.143006697,-0.280191183
2.147518396,0.143523812,-0.31366846
2.149717569,0.142898366,-0.267445087
2.158229828,0.143281221,-0.285716146
2.165557146,0.14294602,-0.290603667
2.168937445,0.143611848,-0.27237764
2.176979303,0.146825045,-0.293636203
2.183889866,0.147658437,-0.270953476
2.193490744,0.146951377,-0.307721853
2.20097065,0.149416745,-0.305518657
2.205430508,0.148926631,-0.283322871
2.210487366,0.147695243,-0.299566418
2.211772442,0.149168745,-0.298118532
2.213417768,0.148667693,-0.291511476
2.219182968,0.148016796,-0.295128107
2.223447084,0.149064779,-0.27566582
2.231235981,0.148753792,-0.310124785
2.237877607,0.147033557,-0.300402999
2.243903875,0.145843938,-0.274215639
2.252769709,0.146998316,-0.299803138
2.260748625,0.147089884,-0.313648671
2.264994144,0.146977544,-0.253724694
2.274943829,0.146760181,-0.304302007
2.282462597,0.149892882,-0.275300384
2.294068575,0.151166245,-0.321730584
2.302354574,0.150631562,-0.309879422
2.309652328,0.150472984,-0.29075557
2.317069054,0.152014062,-0.312637448
2.323212147,0.152529866,-0.308806151
2.328064203,0.154703408,-0.274632454
2.334762096,0.154302284,-0.314618051
2.339243889,0.153208837,-0.295316279
2.346582413,0.154649392,-0.307416022
2.352038622,0.153307393,-0.318023205
2.357436895,0.154620454,-0.257947475
2.363073587,0.155966088,-0.308142722
2.367072821,0.157540232,-0.295192063
2.375683784,0.158099785,-0.319399714
2.381295681,0.159375519,-0.334355235
2.385353804,0.1599022,-0.30063194
2.39051652,0.157719463,-0.312105715
2.395424366,0.16033116,-0.311307132
2.399980307,0.160314038,-0.300198555
2.404693604,0.158719257,-0.310571253
2.408909321,0.162091136,-0.29602015
2.41215992,0.16248326,-0.310533494
2.417512655,0.162417084,-0.309030145
2.421406984,0.16132468,-0.294906139
2.425336361,0.164039031,-0.324354082
2.431128502,0.163457572,-0.311964333
2.435340405,0.162698403,-0.294351578
2.438660145,0.164037243,-0.319688171
2.441058159,0.161929548,-0.290635288
2.44424057,0.160999924,-0.318911672
2.449949026,0.160825878,-0.310217202
2.455693722,0.162696108,-0.284756869
2.463368654,0.162808508,-0.307317764
2.470867634,0.16183053,-0.316853046
2.477216005,0.162706524,-0.303265929
2.48349452,0.160875618,-0.318000346
2.488223791,0.160610572,-0.30356127
2.494598627,0.159950122,-0.300229371
2.501384974,0.16120936,-0.323319435
2.506259918,0.163560897,-0.290158689
2.512462139,0.163003877,-0.304035217
2.519323826,0.161846057,-0.308177292
2.5240767,0.16379407,-0.293769479
2.532435894,0.161758363,-0.316234112
2.538282633,0.162338823,-0.331207484
2.543899059,0.163939118,-0.280667722
2.551496506,0.162770599,-0.317153007
2.558525562,0.163889244,-0.302119732
2.564570665,0.162710726,-0.302803367
2.569366693,0.165036917,-0.335423052
2.57390213,0.164053768,-0.300908148
2.578401327,0.167549103,-0.314433753
2.58128643,0.165427938,-0.300029099
2.587468863,0.164840713,-0.305617511
2.590627909,0.168318138,-0.328185678
2.590112925,0.169053644,-0.293808997
2.593483925,0.169150636,-0.311164886
2.593587637,0.169860139,-0.32159245
2.592853785,0.169922829,-0.299922258
2.592142105,0.171702564,-0.326426476
2.59143877,0.170474753,-0.317469835
2.58798027,0.173995316,-0.329661906
2.588890314,0.171253979,-0.321293831
2.590474129,0.171012178,-0.289782226
2.589656591,0.171532258,-0.333075821
2.594134092,0.170336783,-0.318790674
2.600862503,0.168305933,-0.298668027
2.6044631,0.169915035,-0.318881392
2.61228013,0.168289706,-0.296472698
2.621417284,0.169268787,-0.310837418
2.62785697,0.169439033,-0.310977399
2.636597633,0.168604463,-0.301996589
2.645799875,0.16924715,-0.328814864
2.653220654,0.171254888,-0.31466946
2.659027815,0.169903681,-0.304167747
2.666765928,0.17227532,-0.317199171
2.673294067,0.172734067,-0.327302903
2.677893639,0.173380628,-0.306843042
2.683827877,0.175704405,-0.319477201
2.685977936,0.176510915,-0.305639744
2.687678099,0.175790817,-0.324337989
2.688908339,0.176127225,-0.327682614
2.69258523,0.175002277,-0.295138419
2.697291374,0.173743427,-0.334656358
2.700107574,0.178323254,-0.326337248
2.70468545,0.179436877,-0.306678444
2.710002899,0.180738628,-0.329546481
2.713147163,0.182012379,-0.299808681
2.718637466,0.181510866,-0.346589893
2.72467947,0.184870005,-0.331296712
2.730852127,0.186339051,-0.300928712
2.737095594,0.184465259,-0.326562703
2.742234707,0.186971739,-0.308669418
2.748622417,0.188581571,-0.331486642
2.751584768,0.187919229,-0.336523235
2.754319191,0.189533502,-0.315605968
2.760593414,0.193323135,-0.351684451
2.766359568,0.192765906,-0.353227675
2.769989967,0.193750262,-0.325929403
2.774540663,0.194809482,-0.345937729
2.77728796,0.194818944,-0.326075256
2.778327465,0.194162861,-0.318738222
2.779552698,0.196656197,-0.32882607
2.784128904,0.195306778,-0.328934073
2.789193392,0.196447939,-0.353103966
2.795744181,0.196828589,-0.350331247
2.802475929,0.196629301,-0.310346633
2.808240175,0.197701916,-0.338732392
2.810990095,0.202687979,-0.320449114
2.812708378,0.203778967,-0.360606372
2.813324451,0.203017563,-0.348957539
2.813468933,0.201775283,-0.328063607
2.813320875,0.199295759,-0.330234587
2.811453342,0.199631721,-0.352084875
2.811758041,0.20046261,-0.311613262
2.811259508,0.203408837,-0.334366202
2.810380697,0.202013433,-0.340289593
2.809649944,0.205149889,-0.317986637
2.810032129,0.201672778,-0.341836989
2.807562828,0.203321651,-0.330945224
2.806818008,0.200965479,-0.356342137
2.807747841,0.201622009,-0.349626988
2.807860851,0.200890675,-0.331113398
2.808728695,0.195773512,-0.338043243
2.810556889,0.195024967,-0.333237112
2.809209585,0.194836766,-0.309635639
2.808185101,0.194636896,-0.331463993
2.809167624,0.193082631,-0.327131212
2.809696674,0.194792837,-0.378014088
2.80882144,0.195429012,-0.349877834
2.807713509,0.197198406,-0.318330705
2.807350874,0.197694778,-0.349824548
2.808429241,0.199642688,-0.318694204
2.805322409,0.199604735,-0.33507067
2.806197166,0.199934691,-0.336893737
2.809181452,0.198026627,-0.303685874
2.805369616,0.198364034,-0.323157668
2.806293726,0.200632602,-0.338756919
2.807679415,0.199728265,-0.311610162
2.806707382,0.193520576,-0.33435151
2.806693077,0.193140462,-0.325962842
2.808579922,0.193053752,-0.310599387
2.807113171,0.191132888,-0.334160089
2.808011055,0.190524369,-0.304419696
2.808833599,0.187372401,-0.33084619
2.807780266,0.18745029,-0.338893533
2.808567524,0.188884363,-0.295292556
2.808537483,0.191080689,-0.332107484
2.807304859,0.191774577,-0.312936693
2.806191921,0.193613783,-0.332069099
2.805864573,0.196220055,-0.343779504
2.806521177,0.196486995,-0.313321412
2.806926727,0.198645636,-0.34421888
2.808971643,0.196569711,-0.339113593
2.808419943,0.195359066,-0.323014498
2.808479071,0.194260076,-0.351572722
2.810845852,0.196863398,-0.323202848
2.809923649,0.197226658,-0.345925212
2.809719801,0.197096542,-0.34022972
2.811400652,0.198422298,-0.307854533
2.810396671,0.19332087,-0.337239802
2.810715914,0.193072036,-0.338335246
2.810183525,0.195873827,-0.320144266
2.810116053,0.192662224,-0.335549653
2.808530807,0.192286476,-0.31919235
2.809130907,0.195267245,-0.337099969
2.809363842,0.192156523,-0.34391278
2.81081605,0.194251075,-0.296937853
2.809689045,0.194538906,-0.347145021
2.810709,0.190303758,-0.309783041
2.808849573,0.187877193,-0.360851914
2.808086395,0.190258533,-0.349919796
2.808178663,0.191111535,-0.32298702
2.807506084,0.193108574,-0.341894388
2.808546066,0.19393222,-0.350901127
2.808889389,0.191656575,-0.325885981
2.807641506,0.193551883,-0.334017932
2.810047865,0.19417347,-0.29818511
2.809116364,0.18954654,-0.325153768
2.808951378,0.190134957,-0.335725069
2.809273481,0.191008404,-0.331524879
2.81087184,0.18765974,-0.344811261
2.810768366,0.187635496,-0.351104409
2.81081152,0.189719155,-0.320640624
2.809592724,0.189556852,-0.324842334
2.806814909,0.190719724,-0.304155886
2.804253101,0.190392241,-0.294748574
2.804373026,0.188296348,-0.30944556
2.803849459,0.191243231,-0.315372884
2.804996014,0.191189677,-0.335340321
2.805141926,0.190448627,-0.339259684
2.804234743,0.190630451,-0.314717829
2.804110527,0.1901346,-0.31864804
2.803561687,0.189285994,-0.33992669
2.80389905,0.190231457,-0.305397868
2.803761959,0.186975539,-0.326746404
2.803342104,0.185525551,-0.304964006
2.802593946,0.185453445,-0.326320946
2.8028512,0.186599717,-0.338125616
2.803220272,0.186857432,-0.304470748
2.802495956,0.188890412,-0.325392008
2.805167913,0.18766512,-0.289760828
2.804157734,0.186298206,-0.311210811
2.803437233,0.187318802,-0.319950402
2.805444479,0.185572192,-0.289299607
2.80727911,0.185075223,-0.303010821
2.806613207,0.187392488,-0.313083589
2.808401108,0.186868787,-0.285557181
2.806708097,0.186447322,-0.349447668
2.807215452,0.187333092,-0.357273757
2.808455944,0.187239781,-0.325634062
2.805876255,0.187615797,-0.326108009
2.8058002,0.187082618,-0.300592393
2.80276823,0.187574089,-0.327736437
2.795696735,0.186299086,-0.346509099
2.792986155,0.186114132,-0.312538058
2.792073965,0.185235411,-0.32145834
2.787321329,0.18396458,-0.287824631
2.780979395,0.183775708,-0.30501312
2.774228096,0.183480114,-0.342825711
2.767695189,0.179995313,-0.323035002
2.759258032,0.176103503,-0.337226063
2.751215219,0.177703276,-0.344802499
2.740558147,0.179599151,-0.308614671
2.729975462,0.18056266,-0.334182143
2.720903635,0.182149798,-0.354754418
2.715715647,0.180756375,-0.320328474
2.710051298,0.180944026,-0.313403428
2.704875946,0.180254713,-0.294713378
2.695638418,0.179383039,-0.322054982
2.688449144,0.179041296,-0.337598562
2.682656765,0.178229302,-0.306613743
2.676318645,0.178792775,-0.325573742
2.675906897,0.178850979,-0.301825732
2.673258543,0.178952411,-0.32498318
2.67220974,0.177112103,-0.332369983
2.674804211,0.174019128,-0.290540934
2.676301479,0.176331788,-0.295861423
2.675269365,0.174122214,-0.321861088
2.67324543,0.176000521,-0.288393259
2.66574192,0.179926589,-0.313611746
2.653611183,0.180612147,-0.27970612
2.639375925,0.17768757,-0.320829719
2.628858566,0.176136151,-0.321152896
2.619810343,0.173709169,-0.302240729
2.60787034,0.171511769,-0.327849746
2.597067833,0.171466574,-0.341450542
2.593300343,0.170853183,-0.300234646
2.583991766,0.169814229,-0.323984861
2.579883337,0.171158552,-0.297897369
2.573296785,0.170562491,-0.324314922
2.565699816,0.169565231,-0.340878189
2.561393738,0.170131534,-0.305085778
2.552615881,0.168880537,-0.319186389
2.543217182,0.167274654,-0.328927875
2.537956476,0.165183306,-0.304227471
2.530053377,0.162911415,-0.306945115
2.52367115,0.163310021,-0.284756899
2.516696215,0.164138049,-0.309718639
2.51377511,0.164144531,-0.31760329
2.513067484,0.163367197,-0.275907755
2.504692554,0.162284106,-0.311205626
2.496631622,0.159925014,-0.31950897
2.491142273,0.159171656,-0.28175801
2.480483532,0.15930064,-0.301185101
2.473151445,0.159445062,-0.282117873
2.460742712,0.1598088,-0.310409188
2.45229888,0.158862352,-0.323515177
2.446253538,0.157591835,-0.293749481
2.437274694,0.156979322,-0.313960463
2.427886009,0.157017201,-0.324310511
2.424136162,0.155350238,-0.287300706
2.411710262,0.155172646,-0.318712234
2.40584445,0.15627341,-0.2813344
2.394736528,0.155601531,-0.312822849
2.386180878,0.154054239,-0.318213999
2.378032923,0.154757485,-0.318299204
2.372919321,0.152973786,-0.31142056
2.364461184,0.151691183,-0.323475778
2.361557245,0.150915459,-0.284268916
