x,y,z
1.431913733,-0.054658718,-0.27436921
1.437481761,-0.058420468,-0.270143539
1.441829085,-0.056827653,-0.243744031
1.444064856,-0.056586772,-0.26044026
1.448353648,-0.056925658,-0.231499642
1.455722809,-0.057491541,-0.276557773
1.462448955,-0.05487087,-0.258160532
1.473762989,-0.05416758,-0.246994972
1.492111087,-0.056407928,-0.275434077
1.508388638,-0.057909045,-0.270308077
1.527440548,-0.059049569,-0.242038265
1.544940114,-0.062448841,-0.271080941
1.555313945,-0.061017442,-0.240010262
1.569566846,-0.062900439,-0.279625088
1.57598424,-0.063910618,-0.284294307
1.579508305,-0.063469648,-0.248569846
1.588999987,-0.065722607,-0.273736
1.594348431,-0.06735085,-0.273440719
1.601379633,-0.061748035,-0.246892676
1.614870191,-0.06150189,-0.27750355
1.624481797,-0.065720558,-0.252110898
1.636086702,-0.062320359,-0.263996243
1.645678759,-0.064998113,-0.286995769
1.650986791,-0.065470472,-0.255124152
1.65888989,-0.067076892,-0.308155894
1.666521788,-0.068185374,-0.278800309
1.6744802,-0.069012202,-0.236574411
1.685115576,-0.069740914,-0.263620824
1.692331076,-0.069657542,-0.262145698
1.701375842,-0.070101187,-0.277285159
1.711946487,-0.067702383,-0.288634688
1.722776651,-0.067142449,-0.26225853
1.732272983,-0.068088256,-0.284941614
1.74073863,-0.066774406,-0.281008661
1.749791741,-0.070177495,-0.253424585
1.757610917,-0.068543777,-0.28342399
1.764788866,-0.066944338,-0.279277563
1.772758842,-0.066340305,-0.256421328
1.780406952,-0.06558913,-0.290656507
1.79093945,-0.069774151,-0.251199543
1.80082202,-0.070943102,-0.28463015
1.809960127,-0.073322341,-0.293329597
1.817502618,-0.073613435,-0.256175488
1.827767372,-0.075184114,-0.284043968
1.834134459,-0.073191479,-0.268621594
1.844139457,-0.072974876,-0.28876406
1.855598688,-0.076654121,-0.291671157
1.866716862,-0.076931365,-0.265705049
1.876581669,-0.076300129,-0.304897666
1.890246749,-0.076201409,-0.303688169
1.89583683,-0.07699737,-0.270791948
1.906197906,-0.077901617,-0.287002683
1.914697647,-0.076887652,-0.274667025
1.92486763,-0.081036836,-0.307154864
1.934731364,-0.080736391,-0.296913475
1.943573356,-0.07884074,-0.278885603
1.954990029,-0.082405753,-0.282162398
1.965641975,-0.082976706,-0.28584522
1.971806645,-0.080463938,-0.272380292
1.985509515,-0.084478326,-0.291846871
1.99542284,-0.082425997,-0.275080472
2.009085655,-0.08423201,-0.300587863
2.020448208,-0.083992988,-0.288853079
2.031025887,-0.082161248,-0.266389728
2.041792393,-0.081485853,-0.297057748
2.051047087,-0.083481282,-0.293364048
2.060908556,-0.08298552,-0.267545879
2.071301699,-0.08158499,-0.300977796
2.079574347,-0.084517248,-0.304369152
2.083877563,-0.086059615,-0.275922477
2.094561815,-0.085328087,-0.314424008
2.101293564,-0.085199952,-0.275258601
2.111742735,-0.086480103,-0.295652807
2.120862007,-0.090517998,-0.30111146
2.129676819,-0.092114329,-0.276847094
2.138413668,-0.092234515,-0.30737555
2.149048328,-0.09549509,-0.292411923
2.160785913,-0.094371401,-0.315116465
2.171152592,-0.090607405,-0.301918685
2.180082083,-0.091313094,-0.276448846
2.193974972,-0.08962442,-0.313962549
2.203788996,-0.087917499,-0.321210027
2.212354422,-0.088588908,-0.290232539
2.22432065,-0.089596376,-0.311803132
2.2302773,-0.088643573,-0.288088143
2.241742134,-0.089956291,-0.3204512
2.250552177,-0.09302099,-0.319858879
2.258195162,-0.090246901,-0.302965164
2.268471003,-0.091316976,-0.315501451
2.278223991,-0.090435706,-0.318435639
2.283989429,-0.091325715,-0.305977106
2.294683218,-0.095222056,-0.32991308
2.303631067,-0.094481692,-0.32728231
2.310894251,-0.093551077,-0.297801912
2.32455802,-0.099455133,-0.319435775
2.332989216,-0.097882725,-0.310958087
2.342259169,-0.099114716,-0.316145062
2.351750612,-0.100005314,-0.325709432
2.35847187,-0.097130992,-0.310646057
2.368278503,-0.095266305,-0.333520621
2.378552675,-0.096094623,-0.314540476
2.389355898,-0.092561945,-0.341327399
2.397805452,-0.093600392,-0.336561382
2.410362959,-0.097395457,-0.337159783
2.42049098,-0.096074648,-0.325489342
2.430916548,-0.09663821,-0.32412222
2.440489054,-0.097923957,-0.309681773
2.451952696,-0.096951783,-0.338671356
2.462131977,-0.100121677,-0.313750178
2.474457502,-0.104923084,-0.335688651
2.484740496,-0.104804225,-0.33766219
2.495016575,-0.105799295,-0.304908961
2.505553722,-0.106803611,-0.338647723
2.51378417,-0.104283065,-0.338691831
2.522576094,-0.104139082,-0.330155134
2.52870369,-0.105421826,-0.339324594
2.533744574,-0.103676639,-0.315729022
2.540064812,-0.10370671,-0.34413141
2.544752598,-0.105407476,-0.34515518
2.54940629,-0.101727687,-0.320626259
2.557527304,-0.104415417,-0.342087567
2.566419125,-0.107636601,-0.346651584
2.574163437,-0.106567137,-0.329819918
2.584851742,-0.107071295,-0.334469914
2.594827414,-0.111322865,-0.312217444
2.604694843,-0.109073982,-0.357034862
2.614985943,-0.105675302,-0.355205417
2.624382257,-0.106393948,-0.328513682
2.635803699,-0.108276129,-0.348142207
2.646632433,-0.108833492,-0.347936213
2.654177666,-0.109442666,-0.324923992
2.664242268,-0.107384667,-0.354096234
2.676197767,-0.106034547,-0.398218036
2.683059692,-0.108843841,-0.333184898
2.69555068,-0.109700672,-0.330916047
2.705748796,-0.112568997,-0.303658605
2.717951298,-0.116737626,-0.344142437
2.722272873,-0.113704413,-0.349769235
2.727886677,-0.114387974,-0.322705805
2.734857559,-0.116151869,-0.352775037
2.743457317,-0.114171475,-0.34729296
2.754492521,-0.112301931,-0.349730253
2.759646654,-0.107950948,-0.360845208
2.766898632,-0.10945604,-0.328136742
2.778061867,-0.113533959,-0.354258776
2.781844378,-0.114258848,-0.366878301
2.787238598,-0.114353456,-0.338133574
2.795885801,-0.113870278,-0.350187838
2.800029516,-0.115301535,-0.344157189
2.808730364,-0.117348865,-0.356578678
2.814151287,-0.11789339,-0.357928157
2.815266848,-0.117531337,-0.330983877
2.81920886,-0.118706889,-0.342074096
2.820676804,-0.117492862,-0.354926765
2.820021629,-0.116856486,-0.33957988
2.820629358,-0.113985352,-0.363501072
2.821585655,-0.112206206,-0.335103333
2.815671921,-0.111610845,-0.370278478
2.816969156,-0.114174105,-0.362777531
2.816165924,-0.11437282,-0.337034434
2.814362526,-0.114752159,-0.349486321
2.814480305,-0.11494787,-0.351209223
2.813961744,-0.11888054,-0.32864958
2.814029455,-0.118898995,-0.353169084
2.814045191,-0.114995882,-0.36266619
2.814713001,-0.118276797,-0.335771024
2.813987017,-0.119609267,-0.357537031
2.817795038,-0.11848183,-0.317095101
2.817116499,-0.116686881,-0.345481932
2.815624237,-0.117874965,-0.355863333
2.817210436,-0.11785721,-0.331566334
2.816501617,-0.116642788,-0.348755956
2.816158056,-0.120444506,-0.334641397
2.816146135,-0.118722737,-0.359198451
2.815220594,-0.11570178,-0.365291178
2.816100121,-0.120300211,-0.323416322
2.815416336,-0.121218197,-0.363532841
2.81449604,-0.119790241,-0.361708224
2.813659668,-0.121469282,-0.339088202
2.812911987,-0.118888251,-0.346802175
2.813113689,-0.1189299,-0.352056116
2.815835476,-0.119867794,-0.322724074
2.815597057,-0.114880614,-0.361582458
2.816287756,-0.114245541,-0.35567984
2.817020893,-0.112466842,-0.363008797
2.817233562,-0.114598319,-0.362277567
2.818178415,-0.115456901,-0.330314398
2.817252636,-0.118464038,-0.346009016
2.815907955,-0.118889123,-0.328638971
2.815393686,-0.117887199,-0.341044307
2.813868761,-0.117999911,-0.348405838
2.813642502,-0.117873266,-0.331604153
2.811565161,-0.117332518,-0.351495028
2.813943386,-0.120601334,-0.343405098
2.813491583,-0.118505992,-0.334443241
2.812922716,-0.11779432,-0.369175404
2.814560175,-0.11908371,-0.337715626
2.81441164,-0.116062492,-0.35112381
2.815553188,-0.119848512,-0.357810616
2.816073418,-0.119055875,-0.328470916
2.815889359,-0.116868459,-0.347293675
2.816699982,-0.118951485,-0.35294503
2.817995548,-0.118742675,-0.326019526
2.815746546,-0.116859555,-0.365630925
2.818872213,-0.118901551,-0.339441359
2.817728758,-0.121020205,-0.313191712
2.817110538,-0.118209295,-0.348169565
2.816723347,-0.120660901,-0.337233722
2.813988686,-0.122150637,-0.360268891
2.81340313,-0.120181173,-0.356726289
2.817732096,-0.119569018,-0.314750254
2.81475234,-0.121412292,-0.340488255
2.814672947,-0.118526764,-0.320602357
2.813962221,-0.118931524,-0.359668911
2.815467358,-0.121610142,-0.347955644
2.815965652,-0.120824076,-0.332734585
2.816198587,-0.122417137,-0.345836788
2.81930542,-0.12646918,-0.346158922
2.819443941,-0.125341594,-0.309822917
2.820192814,-0.122828975,-0.334860474
2.819496393,-0.122545466,-0.344182521
2.820150137,-0.121520698,-0.310107946
2.81900382,-0.120691128,-0.354924172
2.81806016,-0.122818805,-0.323421121
2.816140652,-0.122685604,-0.343366981
2.816886663,-0.122999355,-0.338507324
2.817411423,-0.122374795,-0.315367043
2.817398787,-0.122550704,-0.335318476
2.81826663,-0.123402297,-0.31474781
2.81539917,-0.123762779,-0.355037272
2.816378117,-0.124820687,-0.341278911
2.818092108,-0.123831816,-0.309902519
2.81515789,-0.12453568,-0.338606656
2.814638853,-0.124471284,-0.34362337
2.817366123,-0.126755208,-0.312624991
2.815951109,-0.125913978,-0.343274802
2.818137407,-0.126309574,-0.331064492
2.817876101,-0.126224294,-0.306407213
2.813729286,-0.121344052,-0.338588923
2.815579414,-0.122975864,-0.317004383
2.814546347,-0.125571996,-0.353709459
2.814381838,-0.12434908,-0.347378552
2.815392256,-0.122199371,-0.320008457
2.816015959,-0.125599906,-0.33000049
2.815088749,-0.126414359,-0.341426194
2.814769745,-0.125334397,-0.320914567
2.809677839,-0.124766693,-0.338740021
2.800905704,-0.123959802,-0.311301887
2.7895329,-0.121474624,-0.350969046
2.77766633,-0.119733192,-0.352165282
2.769237041,-0.11927516,-0.31916225
2.760285139,-0.117404282,-0.332463801
2.751034498,-0.115653507,-0.336398572
2.746325493,-0.120014086,-0.33719027
2.740561962,-0.119493432,-0.344274402
2.730982065,-0.118482605,-0.316376865
2.718492985,-0.115519881,-0.339471638
2.705846786,-0.1141477,-0.332011044
2.692933321,-0.109161571,-0.31689629
2.675976753,-0.111637421,-0.350764602
2.663267136,-0.112970047,-0.343504846
2.652424335,-0.11044994,-0.311509907
2.636692524,-0.111010082,-0.338007599
2.627424955,-0.110692807,-0.317079008
2.612742901,-0.105588302,-0.333132297
2.597452879,-0.104236767,-0.365399957
2.588563442,-0.105653845,-0.318204671
2.574392319,-0.103985436,-0.33432883
2.569020987,-0.104155794,-0.310551167
2.553659201,-0.107275642,-0.35941565
2.547891378,-0.105991237,-0.328173459
2.542599678,-0.107021362,-0.300088346
2.530931234,-0.105337203,-0.328293443
2.521191359,-0.106089652,-0.324539185
2.516980648,-0.108713351,-0.300397456
2.506114721,-0.107159987,-0.328758419
2.499833107,-0.105553232,-0.333830178
2.497526884,-0.104837738,-0.308994055
2.486456394,-0.101420969,-0.334467173
2.479342937,-0.096931666,-0.314643621
2.46940136,-0.099289119,-0.329931438
2.460200787,-0.099044964,-0.335935056
2.458137035,-0.101353705,-0.308766752
2.448104143,-0.101321742,-0.352561057
2.448987961,-0.106625877,-0.31394273
2.442733526,-0.104803942,-0.328456014
2.437277555,-0.105189949,-0.329892576
2.435296059,-0.103225097,-0.299773574
2.429393053,-0.103244096,-0.320525885
2.429724216,-0.106948391,-0.319739312
2.425150871,-0.105372541,-0.308287084
2.415195465,-0.101464726,-0.338337064
2.406606674,-0.102466621,-0.348912537
2.40323329,-0.099590704,-0.308666199
2.396012783,-0.097444803,-0.332729429
2.39338994,-0.098883115,-0.303008169
2.383650303,-0.098658726,-0.337285191
2.377918482,-0.099169463,-0.333883941
2.375241041,-0.10155157,-0.308458418
2.36865592,-0.102734394,-0.329442859
2.363330603,-0.104110472,-0.339801848
2.35797596,-0.099465072,-0.305823565
2.350544214,-0.100757025,-0.3223809
2.348130703,-0.101292752,-0.295152456
2.336111069,-0.100552477,-0.326889306
2.325055122,-0.100724481,-0.327702671
2.314046383,-0.099272877,-0.318949729
2.298569679,-0.097981147,-0.317823201
2.286651611,-0.098325111,-0.297292203
2.27170682,-0.096613705,-0.324978232
2.258504391,-0.090809472,-0.327769309
2.253260374,-0.090085708,-0.295822084
2.241133451,-0.090125985,-0.320294976
2.232749701,-0.088085324,-0.315352738
2.227101803,-0.088588193,-0.301968038
2.221652508,-0.088817969,-0.308858365
2.21463418,-0.086222507,-0.326429486
2.211852551,-0.086595662,-0.296995103
2.203381777,-0.08552967,-0.345471323
2.200487852,-0.085423261,-0.292777985
2.189572573,-0.085874014,-0.325478792
2.182037354,-0.084778219,-0.321842492
2.176755667,-0.079922751,-0.298698843
2.166232347,-0.082374111,-0.335122138
2.162390232,-0.083641216,-0.295097828
2.153817654,-0.077692494,-0.315418065
2.145962715,-0.078271225,-0.319269121
2.141254187,-0.07756342,-0.301772177
2.135412931,-0.078370005,-0.322674453
2.126425505,-0.081591867,-0.326767057
2.119689465,-0.079528011,-0.298673332
2.109823465,-0.078535825,-0.304233432
2.097901344,-0.081299506,-0.304818034
2.087174416,-0.081803657,-0.28324616
2.070302248,-0.079981722,-0.308199465
2.06067276,-0.080468535,-0.277575016
2.04331708,-0.08105547,-0.309985429
2.024461985,-0.08319784,-0.319942951
2.014312506,-0.085416012,-0.267749488
1.993605614,-0.081731036,-0.30540657
1.981260896,-0.080641404,-0.287096024
1.965960145,-0.081813067,-0.30247134
1.953447223,-0.079145245,-0.306551874
1.944721937,-0.077465057,-0.28607291
1.928741574,-0.078155212,-0.296268314
1.91610992,-0.077721678,-0.288851589
1.904695868,-0.077296443,-0.269230247
1.888327003,-0.07733009,-0.297172368
1.878736734,-0.074415132,-0.286729932
1.870772958,-0.074529827,-0.272684246
1.85300684,-0.073767364,-0.309105963
1.845968008,-0.070864402,-0.275952458
1.833025813,-0.071180798,-0.30096674
1.823751092,-0.071223512,-0.293703616
1.816884518,-0.070738316,-0.282745063
1.807330012,-0.07104174,-0.296473861
1.800817847,-0.072586678,-0.273890764
1.788003087,-0.069641873,-0.308429062
1.778750181,-0.06821505,-0.300717711
1.776057482,-0.072280295,-0.26022464
1.763785124,-0.072494566,-0.303428829
1.75782001,-0.07301423,-0.289920747
1.753052711,-0.072480634,-0.26161629
1.743205309,-0.068995804,-0.268649876
1.732281446,-0.069962524,-0.304674685
1.725843191,-0.070144683,-0.270220131
1.71467495,-0.067891151,-0.282839626
1.705756664,-0.06543868,-0.269848675
1.698234797,-0.067702733,-0.280079782
1.688283324,-0.068352215,-0.284783721
1.683857322,-0.067508094,-0.260420918
1.674218655,-0.066899695,-0.288263023
1.669779897,-0.064877227,-0.257257223
1.659999609,-0.063183293,-0.288109332
1.653698683,-0.063012093,-0.298234105
1.647282243,-0.061002359,-0.260933697
1.634512901,-0.061013639,-0.2885544
1.62645328,-0.061246537,-0.288762331
1.619206667,-0.063259304,-0.259824902
1.605792761,-0.060135849,-0.288690805
1.594358206,-0.061538111,-0.275412083
1.582692504,-0.061949819,-0.26176703
1.56862092,-0.059075866,-0.275012255
1.559143662,-0.056010041,-0.254441142
1.546136618,-0.055319339,-0.321011066
1.541697741,-0.056463979,-0.287645459
1.536980033,-0.057377879,-0.24952814
1.52533102,-0.055214696,-0.270187289
1.518314958,-0.054042358,-0.243047506
1.506862998,-0.053060837,-0.281941354
1.498504281,-0.057111796,-0.276115954
1.491678715,-0.056484636,-0.251053333
1.479073644,-0.054253452,-0.284284472
1.471910119,-0.056361116,-0.290302515
1.470058322,-0.05874633,-0.256974369
1.465231657,-0.059332553,-0.277320236
1.464274883,-0.060238585,-0.272806644
1.464452028,-0.05929327,-0.247381523
1.465109944,-0.060623769,-0.268933296
1.467270613,-0.064303994,-0.23659955
1.465528607,-0.060871813,-0.27275449
1.463076591,-0.060531501,-0.279596984
1.464516401,-0.061903946,-0.239630491
1.462291121,-0.060031619,-0.268464029
1.462481976,-0.060521141,-0.250441313
1.45958221,-0.059770785,-0.263191521
1.457407475,-0.057793863,-0.277431399
1.456649065,-0.060098443,-0.245891958
1.453705072,-0.057462536,-0.260175467
1.448421955,-0.053434551,-0.273063242
1.44612062,-0.053838946,-0.2470925
1.441113353,-0.054039977,-0.27293551
1.437104464,-0.052020483,-0.271435618
1.432638049,-0.05396967,-0.257911026
1.427427053,-0.052138679,-0.269510359
1.422761321,-0.04909467,-0.252814054
1.416029453,-0.049492408,-0.270951897
1.411114693,-0.050563078,-0.263986647
1.405608058,-0.04947735,-0.252994895
1.398537517,-0.052339584,-0.276791513
1.390376091,-0.052774861,-0.299968719
1.389238954,-0.05202055,-0.25270021
1.384317398,-0.05178402,-0.263420045
1.379889369,-0.050032657,-0.258098781
1.376095176,-0.05038248,-0.261486948
1.371451259,-0.05119412,-0.259820014
