x,y,z
1.741059422,-0.066009574,-0.279551268
1.748501182,-0.065858245,-0.24771218
1.758842826,-0.065818481,-0.278018236
1.768230677,-0.067444116,-0.285733998
1.774449348,-0.066174455,-0.244294062
1.781916738,-0.06666036,-0.277719796
1.788483381,-0.070868269,-0.276601583
1.791196227,-0.070127845,-0.247036129
1.797218084,-0.07031069,-0.268772453
1.804975867,-0.069006994,-0.277632654
1.811017513,-0.070155703,-0.250790477
1.818549275,-0.069151968,-0.29388541
1.82891202,-0.070326984,-0.248815387
1.841126561,-0.067508638,-0.280291975
1.854477167,-0.068754993,-0.2752195
1.86781776,-0.071371242,-0.251195788
1.880571365,-0.068593301,-0.270905793
1.891272664,-0.072377332,-0.265963584
1.905319691,-0.072381772,-0.279708147
1.917329431,-0.069695659,-0.288517922
1.927866697,-0.072559275,-0.248869792
1.941879272,-0.076887995,-0.275777727
1.948229074,-0.081310138,-0.283587217
1.955372691,-0.080545872,-0.250291526
1.963509798,-0.077661566,-0.287167549
1.970309973,-0.081985787,-0.27981925
1.980566025,-0.08177273,-0.269620568
1.990188241,-0.080800414,-0.291062713
1.997933865,-0.078754999,-0.262112677
2.005043745,-0.078230515,-0.274722397
2.01117754,-0.076779313,-0.286786079
2.014024496,-0.075042762,-0.251417875
2.015246868,-0.07708884,-0.282982379
2.017063141,-0.081048891,-0.296856642
2.017652273,-0.079475053,-0.26891917
2.020910501,-0.07875865,-0.294106841
2.030373096,-0.081516594,-0.266658813
2.042452574,-0.081495427,-0.289674312
2.059206724,-0.08006192,-0.296755672
2.070259571,-0.081693605,-0.251805842
2.086725712,-0.086828299,-0.289179862
2.101086855,-0.087429218,-0.29910171
2.110733032,-0.085479341,-0.256597996
2.121587038,-0.089160174,-0.29334569
2.129824638,-0.090723023,-0.264565319
2.141708136,-0.096761115,-0.312099576
2.153635025,-0.102226511,-0.32571578
2.157185555,-0.103718072,-0.278061181
2.163439035,-0.099348664,-0.290659726
2.167825937,-0.100200325,-0.27792269
2.171821833,-0.100168124,-0.285771132
2.176776171,-0.096501336,-0.304995954
2.1844244,-0.100083038,-0.267722607
2.190020323,-0.101141512,-0.294670939
2.194076061,-0.096985869,-0.292022347
2.198079586,-0.093964405,-0.261608362
2.205977917,-0.087664537,-0.288686097
2.212878704,-0.089715518,-0.288741112
2.218069792,-0.092534125,-0.260152817
2.22893095,-0.091600366,-0.304988712
2.241403103,-0.094726719,-0.267905235
2.256804228,-0.094426148,-0.293235302
2.27078867,-0.095014654,-0.307101965
2.273409367,-0.0931812,-0.262683332
2.284775019,-0.093902037,-0.294388175
2.29201746,-0.090426818,-0.272112906
2.294456482,-0.090214513,-0.298190296
2.303896904,-0.090184011,-0.297224641
2.310404778,-0.090104215,-0.275695771
2.316006422,-0.090531588,-0.317737371
2.321944475,-0.086104475,-0.314249635
2.328588724,-0.090324305,-0.279800296
2.332638502,-0.089568533,-0.293981254
2.342869282,-0.089802079,-0.308883131
2.352903843,-0.091139093,-0.276083887
2.364537239,-0.090948693,-0.306788504
2.372365236,-0.089131743,-0.286407322
2.382967472,-0.086300164,-0.317782015
2.390089989,-0.082953602,-0.323473632
2.394401073,-0.084379315,-0.28027302
2.401439428,-0.081784882,-0.306883156
2.404878616,-0.083790965,-0.314278245
2.404673576,-0.081936873,-0.296669483
2.407173157,-0.08100304,-0.312837124
2.412013769,-0.08387766,-0.311403602
2.417651653,-0.085685089,-0.316891909
2.426612139,-0.08727438,-0.323077202
2.434649944,-0.087118924,-0.297175348
2.444529772,-0.080957882,-0.317213356
2.455399513,-0.079856321,-0.284759402
2.469362497,-0.074745379,-0.312321961
2.477557659,-0.071144938,-0.326908171
2.486257076,-0.075100534,-0.302771926
2.496039152,-0.078190446,-0.328283489
2.502870321,-0.076672241,-0.329479694
2.509520769,-0.085626818,-0.290067583
2.517542362,-0.084557749,-0.319733322
2.52461195,-0.082739733,-0.33600229
2.532104492,-0.086234666,-0.293800354
2.540193319,-0.087658547,-0.322736502
2.546245813,-0.084948659,-0.299117625
2.556806326,-0.085863508,-0.327242315
2.563603878,-0.088504046,-0.322460771
2.569710493,-0.08949773,-0.300602853
2.579399347,-0.091956981,-0.321913272
2.583412647,-0.089685686,-0.33169812
2.588082075,-0.092643805,-0.297061861
2.591760635,-0.094386972,-0.326971769
2.592751503,-0.092496246,-0.297822118
2.593225479,-0.090870738,-0.312069029
2.598124743,-0.089363642,-0.333906323
2.603298903,-0.090282947,-0.309582025
2.610485554,-0.091014259,-0.327342212
2.62122035,-0.093140364,-0.298598111
2.6291821,-0.093810722,-0.325602472
2.634997129,-0.094867915,-0.326972067
2.640765667,-0.096291706,-0.30961448
2.646653175,-0.095554493,-0.327076048
2.654952765,-0.098423034,-0.326060772
2.660927534,-0.098372273,-0.320817053
2.667395115,-0.095203221,-0.32451722
2.673800945,-0.092399657,-0.312065899
2.682957411,-0.094132371,-0.312677562
2.69260025,-0.094463788,-0.318664789
2.70125699,-0.096284591,-0.302059352
2.711029768,-0.094452687,-0.322826326
2.720004559,-0.096520677,-0.337360978
2.72699666,-0.097444735,-0.318443179
2.733957052,-0.09729775,-0.30530566
2.741007328,-0.099314123,-0.322892368
2.744668722,-0.0970513,-0.311073512
2.749292612,-0.098168202,-0.334334016
2.753274441,-0.097449243,-0.304048777
2.757550478,-0.097812168,-0.332000077
2.764685631,-0.097702794,-0.343418539
2.771743059,-0.098334476,-0.302870572
2.779515743,-0.099267833,-0.335887074
2.782829762,-0.097020194,-0.317959964
2.789567232,-0.095571041,-0.346156448
2.798949242,-0.098868124,-0.355848312
2.800282478,-0.098481648,-0.32752493
2.806992769,-0.096897066,-0.356716752
2.81412673,-0.097791843,-0.370190114
2.817955494,-0.096689306,-0.323240191
2.823100567,-0.097345933,-0.336506367
2.827088833,-0.098834664,-0.317385077
2.829362392,-0.098437637,-0.339747131
2.829711914,-0.097075962,-0.345589042
2.829025507,-0.097714603,-0.322123826
2.827432394,-0.097177416,-0.332972586
2.828357935,-0.100442782,-0.356074631
2.830711842,-0.101610847,-0.306574583
2.829132557,-0.097814552,-0.347603947
2.827724457,-0.099909298,-0.34868288
2.827082396,-0.1012474,-0.311498463
2.823706627,-0.098950341,-0.345104396
2.823152304,-0.098933317,-0.316672713
2.823155403,-0.102144025,-0.339272797
2.820312738,-0.09941496,-0.346153677
2.82233429,-0.104408197,-0.308911383
2.821981668,-0.106830969,-0.335107863
2.825112104,-0.111129127,-0.340113372
2.826583862,-0.109441437,-0.296002924
2.823875904,-0.108407803,-0.347832441
2.823520184,-0.106003366,-0.325413287
2.823311329,-0.105478622,-0.337798059
2.81946063,-0.099642798,-0.357722163
2.819768429,-0.101809099,-0.329463959
2.820456266,-0.102546647,-0.331692249
2.820970058,-0.099495739,-0.31217128
2.822036982,-0.101796567,-0.344685078
2.822617292,-0.102653004,-0.35497427
2.820639133,-0.09822765,-0.323984504
2.820829868,-0.096097112,-0.328014493
2.821078062,-0.097177349,-0.343588561
2.820672989,-0.098580211,-0.314703763
2.820504189,-0.098424427,-0.370495051
2.82201457,-0.098690122,-0.329512268
2.82318306,-0.102018766,-0.335230112
2.825434446,-0.104283728,-0.321780801
2.824523926,-0.10210567,-0.310727477
2.822247982,-0.098736703,-0.346981049
2.823402166,-0.103662819,-0.327851534
2.825092554,-0.10530667,-0.299310505
2.822418451,-0.099990517,-0.351647317
2.822789431,-0.103325449,-0.306966305
2.821760178,-0.102321893,-0.342813909
2.82069397,-0.099408828,-0.346550524
2.822880745,-0.100902416,-0.326425195
2.822473764,-0.100516096,-0.324560463
2.820803642,-0.097267359,-0.332141966
2.823338509,-0.099877775,-0.307931393
2.822568178,-0.098842308,-0.334285975
2.82245779,-0.096310392,-0.314532816
2.822466612,-0.097416438,-0.345583349
2.822169542,-0.096214384,-0.348121405
2.823174,-0.095395513,-0.317259312
2.823287725,-0.097670086,-0.343501717
2.822164297,-0.097623006,-0.358550489
2.821473122,-0.098894008,-0.320059955
2.821955681,-0.099577278,-0.322654963
2.822054148,-0.103434719,-0.301650584
2.821166039,-0.103033021,-0.332505941
2.821313143,-0.102713965,-0.338879108
2.821997643,-0.10409566,-0.306538105
2.820724487,-0.100748032,-0.338587195
2.820743799,-0.10042306,-0.33340618
2.820776701,-0.099226117,-0.311326355
2.820113897,-0.098446123,-0.348238111
2.820731163,-0.10163337,-0.352265745
2.822718382,-0.104183994,-0.295872629
2.822480679,-0.10270232,-0.351114571
2.82181406,-0.103153758,-0.318901151
2.821116447,-0.10340289,-0.328986704
2.821297646,-0.101593934,-0.35283947
2.822715282,-0.1033189,-0.302425027
2.821943283,-0.10403613,-0.323493242
2.824260473,-0.105852649,-0.32600975
2.822741032,-0.101166278,-0.362052411
2.823163033,-0.103203118,-0.348668933
2.824795723,-0.102419019,-0.305487752
2.8238976,-0.098543733,-0.321213633
2.82269311,-0.09829779,-0.329471469
2.823286057,-0.098222755,-0.31040293
2.822108984,-0.097211972,-0.33193022
2.823569059,-0.098944806,-0.302177191
2.825132608,-0.104105763,-0.334584177
2.826627016,-0.104413636,-0.329175532
2.825461626,-0.101753339,-0.298335195
2.822159529,-0.100585982,-0.33310625
2.821365356,-0.098538555,-0.343961388
2.821899414,-0.098711461,-0.309238255
2.821130276,-0.098546423,-0.33098948
2.821360826,-0.099324554,-0.308384299
2.820144653,-0.099418938,-0.33719328
2.820227385,-0.099247105,-0.347859919
2.821451187,-0.100432582,-0.310128182
2.820883274,-0.101080216,-0.343568802
2.820825338,-0.09832193,-0.3388322
2.822567701,-0.098978825,-0.307610929
2.821557045,-0.097253695,-0.345692366
2.822261333,-0.099543877,-0.320250571
2.822954655,-0.101195067,-0.325798571
2.822612524,-0.103206135,-0.341739863
2.823344946,-0.102740347,-0.302052975
2.822292566,-0.101920865,-0.347911179
2.824054956,-0.10394372,-0.323539585
2.824211597,-0.102786496,-0.298668802
2.823641062,-0.101058662,-0.336026669
2.824816227,-0.100410938,-0.301669717
2.825823545,-0.102706797,-0.327476293
2.82324028,-0.100302778,-0.32771039
2.824605942,-0.097353473,-0.310057849
2.820691347,-0.093158454,-0.333687186
2.82195425,-0.095363483,-0.332556665
2.822079659,-0.095246658,-0.300136268
2.817611217,-0.094811946,-0.331958175
2.814236403,-0.09701173,-0.343242168
2.807290792,-0.09653721,-0.302655935
2.800071716,-0.096679173,-0.330288231
2.795135975,-0.097490087,-0.304825723
2.788796186,-0.098545179,-0.330465585
2.780403137,-0.094841957,-0.329857856
2.775555372,-0.09545368,-0.299347311
2.764963865,-0.096868172,-0.329127789
2.758366585,-0.095664687,-0.31018874
2.752021074,-0.096789554,-0.326547772
2.745846272,-0.096276224,-0.342888176
2.741905689,-0.094862409,-0.300419092
2.735169888,-0.093214296,-0.319960296
2.729075909,-0.092894204,-0.324338436
2.724135876,-0.09434443,-0.297546506
2.715694666,-0.093984693,-0.331917316
2.708815336,-0.095930405,-0.295619965
2.698723793,-0.093328394,-0.31375432
2.689075708,-0.094410628,-0.333096206
2.682538748,-0.094089516,-0.310396552
2.671331406,-0.089989975,-0.337124586
2.663533688,-0.092142329,-0.33026123
2.657215118,-0.088883139,-0.283917665
2.638420343,-0.085906476,-0.317492962
2.625725746,-0.088864177,-0.290868878
2.608794212,-0.091339149,-0.307772696
2.595558167,-0.091918126,-0.316469371
2.586668968,-0.090308718,-0.297347546
2.572496891,-0.087224029,-0.325015515
2.561784267,-0.081500292,-0.3415353
2.559624672,-0.084686294,-0.298587978
2.55060792,-0.086441107,-0.320357084
2.541609287,-0.081674598,-0.328800619
2.539894819,-0.089344472,-0.285819232
2.533320427,-0.090233579,-0.305482745
2.525728464,-0.088898741,-0.28363961
2.515022278,-0.091151886,-0.332149088
2.511813641,-0.092666164,-0.322125167
2.508197546,-0.091831073,-0.2933079
2.50022459,-0.088736042,-0.308486819
2.495475769,-0.090203963,-0.289145648
2.485526562,-0.08102344,-0.307937831
2.471357107,-0.079785265,-0.328904152
2.461880207,-0.082604915,-0.286837161
2.444232702,-0.082315065,-0.31308043
2.429280996,-0.080995448,-0.31323868
2.420433283,-0.08103209,-0.285907865
2.398985386,-0.07955578,-0.315077245
2.388931274,-0.081105076,-0.284471333
2.366295338,-0.079778075,-0.345366538
2.35752368,-0.086114503,-0.317789674
2.34911561,-0.085935369,-0.286605537
2.33635354,-0.087185189,-0.294332147
2.325079203,-0.091175616,-0.288182735
2.31453824,-0.090997241,-0.272901446
2.30080533,-0.090909466,-0.297300637
2.28606987,-0.090684183,-0.316446453
2.280934811,-0.086205274,-0.276015133
2.263854742,-0.083537385,-0.305920333
2.254627705,-0.081736334,-0.278442144
2.239281654,-0.084824443,-0.300597966
2.225445032,-0.084387034,-0.30351752
2.216754198,-0.083235294,-0.267139584
2.197617531,-0.077506341,-0.301101327
2.190528393,-0.079474911,-0.279081285
2.172497511,-0.081960537,-0.301046073
2.158089876,-0.081414744,-0.306037068
2.154464722,-0.079281785,-0.254018456
2.132257462,-0.080144674,-0.30034861
2.118148565,-0.077524982,-0.302916408
2.113863707,-0.080848448,-0.255836427
2.094662905,-0.079438739,-0.283254266
2.084332228,-0.075812846,-0.25891301
2.068013906,-0.071691617,-0.282422781
2.051577568,-0.069402844,-0.292621791
2.040347815,-0.070118733,-0.278883159
2.028670073,-0.07187558,-0.288086295
2.015701771,-0.075729884,-0.29492718
2.010545492,-0.075516634,-0.267432928
1.998134375,-0.076255471,-0.281922936
1.987598658,-0.07415273,-0.270130306
1.978673697,-0.073534526,-0.258616
1.964702129,-0.072649121,-0.291200519
1.957149267,-0.070852794,-0.269116551
1.942050934,-0.06884896,-0.292835802
1.9280864,-0.061653115,-0.286271483
1.913610101,-0.061320659,-0.256236136
1.888539314,-0.057680093,-0.293769896
1.876004815,-0.058710918,-0.248321936
1.851077318,-0.05782938,-0.280308515
1.829966187,-0.057161648,-0.290791363
1.81878531,-0.057296146,-0.260948986
1.804632068,-0.061756331,-0.264336437
1.788551331,-0.056607347,-0.286058486
1.784192801,-0.050386954,-0.251545757
1.768300891,-0.054832496,-0.284559637
1.760927439,-0.055674635,-0.247951165
1.742991567,-0.054885227,-0.265978456
1.727517128,-0.054569282,-0.283208787
1.720828295,-0.055935208,-0.248259604
1.707384825,-0.051373195,-0.265919089
1.695518374,-0.05740878,-0.281547874
1.69032681,-0.056803573,-0.250451088
1.675417304,-0.05403864,-0.277226985
1.665260792,-0.055453293,-0.260026366
1.65085125,-0.05600391,-0.263418883
1.635080218,-0.053637031,-0.271490455
1.625251532,-0.055338163,-0.238125741
1.609063506,-0.052739028,-0.265449643
1.597954035,-0.050898783,-0.277334213
1.595062733,-0.054216921,-0.224937558
1.581266046,-0.052254051,-0.25962466
1.571805716,-0.052069969,-0.261830837
1.562470555,-0.052114446,-0.241277412
1.547206402,-0.050706606,-0.267342895
1.536995649,-0.052605756,-0.238995627
1.523143172,-0.049625851,-0.2664873
1.514187932,-0.050021995,-0.265641689
1.509616494,-0.04854437,-0.226613283
1.50094974,-0.046497826,-0.26254952
1.497763157,-0.047339316,-0.243726775
1.49287045,-0.048248984,-0.261905432
1.490004063,-0.048948694,-0.264133513
1.489582419,-0.049452271,-0.227863073
1.484803081,-0.049332354,-0.279096782
1.486345291,-0.048115399,-0.266361177
1.48855257,-0.048062202,-0.224955469
1.488329887,-0.047802407,-0.266381681
1.489354253,-0.047780748,-0.238042533
1.489614964,-0.046961606,-0.290789902
1.491789579,-0.049425125,-0.256835073
1.492159486,-0.050289586,-0.22774978
1.491420031,-0.050784785,-0.263306916
1.49220407,-0.052125216,-0.250703871
1.492713928,-0.050484505,-0.232637644
1.493165016,-0.049138356,-0.253514409
1.492401719,-0.049817279,-0.265026629
1.492262006,-0.046869047,-0.254386991
1.492833972,-0.046656836,-0.253934771
1.492212176,-0.046263289,-0.236213297
1.490849257,-0.045008846,-0.268367201
1.492619634,-0.046118952,-0.271410853
1.493114948,-0.050407328,-0.229296461
1.49258399,-0.049877349,-0.262789696
1.492895722,-0.04901123,-0.248145878
1.492395163,-0.048455901,-0.258354098
1.493453741,-0.049708515,-0.253455043
1.494893074,-0.0498183,-0.23007749
1.493477345,-0.049116217,-0.260140777
1.493267059,-0.046687569,-0.26335305
1.493133187,-0.045899335,-0.231739134
1.49247694,-0.045730259,-0.261852443
1.493260741,-0.045176256,-0.235467106
1.493679523,-0.040938281,-0.270029873
1.492901683,-0.041616511,-0.274877638
1.494065404,-0.043501832,-0.241380274
1.493571043,-0.045796189,-0.273813397
1.493567824,-0.045933239,-0.24846223
1.493496656,-0.046239089,-0.230749875
1.493863821,-0.049644556,-0.251979291
1.493486881,-0.047902957,-0.236879334
1.492731214,-0.046049785,-0.279193074
1.493540406,-0.048383284,-0.295510978
1.493536592,-0.048107423,-0.251238763
1.491719127,-0.047637839,-0.288085043
1.491247296,-0.048195787,-0.293941379
1.491725087,-0.046474323,-0.248509839
1.491354227,-0.046932712,-0.245884538
